"2011-08-01","GMTB","0.130000"
"2011-07-01","GMTB","0.138000"
"2011-06-01","GMTB","0.159000"
"2011-05-02","GMTB","0.088000"
"2011-04-01","GMTB","0.160000"
"2011-03-01","GMTB","0.155000"
"2011-02-01","GMTB","0.144000"
"2010-12-27","GMTB","0.683000"
"2010-12-01","GMTB","0.161000"
"2010-11-01","GMTB","0.158000"
"2010-10-01","GMTB","0.163000"
"2010-09-01","GMTB","0.161000"
"2010-08-02","GMTB","0.167000"
"2010-07-01","GMTB","0.169000"
"2010-06-01","GMTB","0.260000"
"2010-05-03","GMTB","0.200000"
"2010-04-01","GMTB","0.175000"
"2010-03-01","GMTB","0.097000"
"2009-12-24","RPX","0.144000"
"2012-02-01","GMMB","0.120000"
"2011-12-23","GMMB","0.090000"
"2011-12-01","GMMB","0.101000"
"2011-11-01","GMMB","0.117000"
"2011-10-03","GMMB","0.100000"
"2011-09-01","GMMB","0.101000"
"2011-08-01","GMMB","0.117000"
"2011-07-01","GMMB","0.123000"
"2011-06-01","GMMB","0.125000"
"2011-05-02","GMMB","0.071000"
"2011-04-01","GMMB","0.128000"
"2011-03-01","GMMB","0.134000"
"2011-02-01","GMMB","0.128000"
"2010-12-27","GMMB","0.411000"
"2010-12-01","GMMB","0.129000"
"2010-11-01","GMMB","0.122000"
"2010-10-01","GMMB","0.126000"
"2010-09-01","GMMB","0.123000"
"2010-08-02","GMMB","0.127000"
"2010-07-01","GMMB","0.127000"
"2010-06-01","GMMB","0.632000"
"2010-05-03","GMMB","0.171000"
"2010-04-01","GMMB","0.141000"
"2010-03-01","GMMB","0.085000"
"2011-12-23","RWG","2.606000"
"2009-12-24","RWG","0.134000"
"2011-11-25","MLPN","0.335000"
"2011-08-24","MLPN","0.320000"
"2011-05-25","MLPN","0.323000"
"2011-02-25","MLPN","0.295000"
"2010-11-24","MLPN","0.299000"
"2010-08-25","MLPN","0.290000"
"2010-05-26","MLPN","0.287000"
"2011-12-20","TDH","0.366000"
"2010-12-21","TDH","0.528000"
"2009-12-21","TDH","0.475000"
"2008-12-19","TDH","0.594000"
"2011-12-20","TDN","0.480000"
"2010-12-21","TDN","0.407000"
"2009-12-21","TDN","0.331000"
"2008-12-19","TDN","0.399000"
"2011-12-20","TDV","0.381000"
"2010-12-21","TDV","0.363000"
"2009-12-21","TDV","0.274000"
"2008-12-19","TDV","0.365000"
"2011-12-20","TDX","0.180000"
"2010-12-21","TDX","0.386000"
"2009-12-21","TDX","0.344000"
"2008-12-19","TDX","0.594000"
"2009-11-20","TYO","5.167000"
"2010-12-22","TYD","0.189000"
"2010-12-14","TYD","2.378000"
"2010-09-22","TYD","0.138000"
"2010-06-22","TYD","0.116000"
"2010-03-23","TYD","0.162000"
"2009-12-22","TYD","0.284000"
"2009-09-22","TYD","0.280000"
"2009-06-23","TYD","0.154000"
"2010-09-22","TMF","0.108000"
"2010-06-22","TMF","0.220000"
"2009-12-22","TMF","0.282000"
"2009-11-20","TMF","4.197000"
"2009-09-22","TMF","0.317000"
"2009-06-23","TMF","0.065000"
"2011-09-21","BRIL","0.110000"
"2011-06-21","BRIL","0.013000"
"2010-09-22","BRIL","0.071000"
"2010-06-22","BRIL","0.175000"
"2010-09-22","YINN","0.006000"
"2010-06-22","YINN","0.136000"
"2011-12-21","LBJ","0.647000"
"2011-09-21","LBJ","0.405000"
"2011-06-21","LBJ","0.115000"
"2010-06-22","LBJ","0.590000"
"2010-03-23","LBJ","0.390000"
"2010-06-22","DRN","0.334000"
"2010-03-23","DRN","0.682000"
"2009-11-20","DRN","9.445000"
"2009-09-22","DRN","0.037750"
"2010-09-22","RETL","0.023000"
"2011-12-21","RUSL","0.089000"
"2010-09-22","SOXL","0.008000"
"2011-12-21","DZK","0.189000"
"2011-09-21","DZK","0.411000"
"2011-06-21","DZK","0.133000"
"2011-03-22","DZK","1.131000"
"2010-09-22","DZK","1.279000"
"2010-06-22","DZK","2.074000"
"2010-03-23","DZK","1.470000"
"2009-12-22","DZK","0.157000"
"2009-11-20","DZK","12.000000"
"2009-09-22","DZK","0.279000"
"2009-06-23","DZK","0.220000"
"2009-03-24","DZK","0.104000"
"2011-12-21","EDC","0.092000"
"2011-06-21","EDC","2.260000"
"2010-09-22","EDC","0.520000"
"2010-06-22","EDC","0.435000"
"2009-11-20","EDC","27.437500"
"2009-09-22","EDC","0.603750"
"2009-06-23","EDC","0.250000"
"2009-03-24","EDC","0.017500"
"2010-06-22","ERX","0.049000"
"2010-03-23","ERX","0.357000"
"2009-11-20","ERX","4.649000"
"2009-09-22","ERX","0.110000"
"2009-06-23","ERX","0.061000"
"2009-03-24","ERX","0.055000"
"2008-12-17","ERX","0.008000"
"2010-03-23","FAS","0.486650"
"2009-09-22","FAS","0.276650"
"2009-06-23","FAS","0.091650"
"2009-03-24","FAS","0.133350"
"2008-12-17","FAS","0.391650"
"2010-09-22","BGU","0.102000"
"2010-06-22","BGU","0.057000"
"2010-03-23","BGU","1.391000"
"2009-12-22","BGU","0.080000"
"2009-11-20","BGU","6.516000"
"2009-09-22","BGU","0.115000"
"2009-06-23","BGU","0.112000"
"2009-03-24","BGU","0.083000"
"2008-12-17","BGU","0.066000"
"2010-09-22","MWJ","1.368000"
"2010-06-22","MWJ","1.473000"
"2010-03-23","MWJ","1.203000"
"2009-12-22","MWJ","0.039330"
"2009-11-20","MWJ","13.448000"
"2009-09-22","MWJ","0.036670"
"2009-06-23","MWJ","0.019330"
"2009-03-24","MWJ","0.029670"
"2010-03-23","TNA","0.109000"
"2009-11-20","TNA","4.666000"
"2009-09-22","TNA","0.053000"
"2009-06-23","TNA","0.019000"
"2009-03-24","TNA","0.041000"
"2008-12-17","TNA","0.042000"
"2009-06-23","TYH","0.007000"
"2009-03-24","TYH","0.004750"
"2011-12-23","BRXX","0.980000"
"2010-12-29","BRXX","0.314000"
"2011-12-23","CHXX","0.406000"
"2010-12-29","CHXX","0.129000"
"2011-12-23","AGEM","0.390000"
"2010-12-29","AGEM","0.611000"
"2009-12-29","AGEM","0.056000"
"2011-12-23","ECON","0.122000"
"2010-12-29","ECON","0.017000"
"2011-12-23","EMT","0.591000"
"2010-12-29","EMT","0.163000"
"2009-12-29","EMT","0.075000"
"2011-12-23","OGEM","0.515000"
"2010-12-29","OGEM","0.290000"
"2009-12-29","OGEM","0.055000"
"2011-12-23","INXX","0.083000"
"2011-12-23","SCIN","0.164000"
"2010-12-29","SCIN","0.023000"
"2011-09-26","HILO","0.105000"
"2011-12-28","NASI","0.211000"
"2011-06-22","NASI","0.127000"
"2010-12-29","NASI","0.265000"
"2011-12-28","EAPS","0.138000"
"2011-06-22","EAPS","0.420000"
"2012-01-11","BDCL","0.820000"
"2011-10-11","BDCL","0.827000"
"2011-07-12","BDCL","0.784000"
"2012-01-11","MLPL","0.959000"
"2011-10-11","MLPL","0.981000"
"2011-07-12","MLPL","1.004000"
"2011-04-08","MLPL","0.959000"
"2011-01-10","MLPL","0.887000"
"2010-10-08","MLPL","0.837000"
"2012-01-11","MLPI","0.406000"
"2011-10-11","MLPI","0.402000"
"2011-07-12","MLPI","0.390000"
"2011-04-08","MLPI","0.389000"
"2011-01-10","MLPI","0.385000"
"2010-10-08","MLPI","0.385000"
"2010-07-12","MLPI","0.387000"
"2012-01-11","MLPG","0.420000"
"2011-10-11","MLPG","0.396000"
"2011-07-12","MLPG","0.374000"
"2011-04-08","MLPG","0.367000"
"2011-01-10","MLPG","0.365000"
"2010-10-08","MLPG","0.357000"
"2012-01-11","BDCS","0.465000"
"2011-10-11","BDCS","0.424000"
"2011-07-12","BDCS","0.385000"
"2012-01-11","MLPW","0.346000"
"2011-10-11","MLPW","0.343000"
"2011-07-12","MLPW","0.328000"
"2011-12-16","ONEQ","0.330000"
"2011-09-16","ONEQ","0.190000"
"2011-06-17","ONEQ","0.260000"
"2011-03-18","ONEQ","0.100000"
"2010-12-17","ONEQ","0.320000"
"2010-09-17","ONEQ","0.140000"
"2010-03-19","ONEQ","0.100000"
"2009-12-18","ONEQ","0.210000"
"2009-09-18","ONEQ","0.100000"
"2009-06-19","ONEQ","0.100000"
"2009-03-20","ONEQ","0.050000"
"2008-12-19","ONEQ","0.220000"
"2008-09-19","ONEQ","0.100000"
"2008-06-20","ONEQ","0.150000"
"2008-03-20","ONEQ","0.100000"
"2007-12-21","ONEQ","0.300000"
"2007-09-21","ONEQ","0.150000"
"2007-06-15","ONEQ","0.060000"
"2007-03-16","ONEQ","0.090000"
"2006-12-15","ONEQ","0.110000"
"2006-09-15","ONEQ","0.110000"
"2006-06-16","ONEQ","0.080000"
"2006-03-17","ONEQ","0.140000"
"2005-12-16","ONEQ","0.570000"
"2005-09-16","ONEQ","0.090000"
"2005-06-17","ONEQ","0.100000"
"2005-03-18","ONEQ","0.080000"
"2004-12-17","ONEQ","0.900000"
"2004-09-17","ONEQ","0.060000"
"2004-06-18","ONEQ","0.020000"
"2004-03-19","ONEQ","0.050000"
"2003-12-19","ONEQ","0.070000"
"2008-06-23","FBT","0.270000"
"2011-12-21","FPA","0.314000"
"2011-06-21","FPA","0.180000"
"2011-12-21","BICK","0.157000"
"2011-06-21","BICK","0.645000"
"2010-06-22","BICK","0.155000"
"2011-12-21","FBZ","0.287000"
"2011-12-21","FXD","0.093000"
"2011-06-21","FXD","0.033000"
"2010-12-21","FXD","0.052000"
"2010-06-22","FXD","0.036000"
"2009-12-22","FXD","0.022000"
"2009-06-23","FXD","0.047000"
"2008-06-23","FXD","0.031000"
"2007-12-21","FXD","0.054000"
"2011-12-21","FXG","0.124000"
"2011-06-21","FXG","0.056000"
"2010-12-21","FXG","0.127000"
"2010-06-22","FXG","0.092000"
"2009-12-22","FXG","0.083000"
"2009-06-23","FXG","0.112000"
"2008-06-23","FXG","0.109000"
"2007-12-21","FXG","0.112000"
"2011-12-21","FDV","0.280000"
"2011-06-21","FDV","0.142000"
"2010-12-21","FDV","0.200000"
"2010-06-22","FDV","0.197000"
"2009-12-22","FDV","0.161000"
"2009-06-23","FDV","0.116000"
"2008-06-23","FDV","0.130000"
"2007-12-21","FDV","0.116000"
"2007-06-21","FDV","0.090000"
"2006-12-21","FDV","0.088000"
"2011-12-21","FGD","0.264000"
"2011-09-21","FGD","0.272000"
"2011-06-21","FGD","0.452000"
"2011-03-22","FGD","0.142000"
"2010-12-21","FGD","0.215000"
"2010-09-21","FGD","0.225000"
"2010-06-22","FGD","0.343000"
"2010-03-23","FGD","0.218000"
"2009-12-22","FGD","0.224000"
"2009-09-22","FGD","0.089000"
"2009-06-23","FGD","0.308000"
"2009-03-23","FGD","0.069000"
"2008-09-22","FGD","0.288000"
"2008-06-23","FGD","0.681000"
"2008-03-24","FGD","0.205000"
"2007-12-21","FGD","0.160000"
"2011-12-21","FDN","0.011000"
"2011-06-21","FDN","0.011000"
"2010-12-21","FDN","0.039000"
"2008-06-23","FDN","0.037000"
"2011-12-21","FDM","0.107000"
"2011-06-21","FDM","0.054000"
"2010-12-21","FDM","0.056000"
"2010-06-22","FDM","0.027000"
"2009-12-22","FDM","0.037000"
"2009-06-23","FDM","0.062000"
"2008-06-23","FDM","0.061000"
"2007-12-21","FDM","0.089000"
"2007-06-21","FDM","0.046000"
"2006-12-21","FDM","0.010000"
"2006-06-23","FDM","0.046000"
"2005-12-19","FDM","0.018000"
"2011-12-21","FDD","0.068000"
"2011-09-21","FDD","0.171000"
"2011-06-21","FDD","0.350000"
"2011-03-22","FDD","0.074000"
"2010-12-21","FDD","0.071000"
"2010-09-21","FDD","0.194000"
"2010-06-22","FDD","0.297000"
"2009-12-22","FDD","0.060000"
"2009-09-22","FDD","0.079000"
"2009-06-23","FDD","0.359000"
"2008-09-22","FDD","0.287000"
"2008-06-23","FDD","0.763000"
"2007-12-21","FDD","0.241000"
"2011-12-21","FEM","0.151000"
"2011-06-21","FEM","0.054000"
"2011-12-21","FXN","0.067000"
"2011-06-21","FXN","0.023000"
"2010-12-21","FXN","0.083000"
"2010-06-22","FXN","0.033000"
"2009-12-22","FXN","0.022000"
"2009-06-23","FXN","0.017000"
"2008-06-23","FXN","0.011000"
"2007-12-21","FXN","0.117000"
"2011-12-21","FEP","0.016000"
"2011-06-21","FEP","0.471000"
"2011-12-21","FXO","0.119000"
"2011-06-21","FXO","0.209000"
"2010-12-21","FXO","0.116000"
"2010-06-22","FXO","0.069000"
"2009-12-22","FXO","0.040000"
"2009-06-23","FXO","0.092000"
"2008-06-23","FXO","0.143000"
"2007-12-21","FXO","0.208000"
"2011-12-21","FFR","0.446000"
"2011-06-21","FFR","0.286000"
"2010-12-21","FFR","0.979000"
"2010-06-22","FFR","0.377000"
"2009-12-22","FFR","1.334000"
"2009-06-23","FFR","0.475000"
"2008-06-23","FFR","0.366000"
"2007-12-21","FFR","0.822000"
"2011-06-21","FXH","0.032000"
"2010-12-21","FXH","0.029000"
"2011-12-21","FXR","0.062000"
"2011-06-21","FXR","0.037000"
"2010-12-21","FXR","0.053000"
"2010-06-22","FXR","0.049000"
"2009-12-22","FXR","0.062000"
"2009-06-23","FXR","0.049000"
"2008-06-23","FXR","0.024000"
"2007-12-21","FXR","0.022000"
"2011-12-21","FPX","0.186000"
"2011-06-21","FPX","0.068000"
"2010-12-21","FPX","0.153000"
"2010-06-22","FPX","0.070000"
"2009-12-22","FPX","0.260000"
"2009-06-23","FPX","0.063000"
"2008-06-23","FPX","0.029000"
"2007-12-21","FPX","0.055000"
"2007-09-19","FPX","0.010000"
"2011-12-21","FNI","0.200000"
"2011-06-21","FNI","0.100000"
"2010-12-21","FNI","0.053000"
"2010-06-22","FNI","0.119000"
"2009-12-22","FNI","0.019000"
"2009-06-23","FNI","0.070000"
"2008-06-23","FNI","0.130000"
"2007-12-21","FNI","0.016000"
"2011-12-21","CU","1.072000"
"2011-06-21","CU","0.284000"
"2010-06-22","CU","0.058000"
"2011-12-21","FLM","0.183000"
"2011-06-21","FLM","0.524000"
"2010-12-21","FLM","0.135000"
"2010-06-22","FLM","0.444000"
"2009-12-22","FLM","0.076000"
"2009-06-23","FLM","0.324000"
"2011-12-21","PLTM","0.240000"
"2011-06-21","PLTM","0.021000"
"2010-06-22","PLTM","0.076000"
"2011-06-21","FAN","0.058000"
"2010-06-22","FAN","0.092000"
"2009-12-22","FAN","0.267000"
"2009-06-23","FAN","0.055000"
"2011-12-21","FIW","0.064000"
"2011-06-21","FIW","0.125000"
"2010-12-21","FIW","0.047000"
"2010-06-22","FIW","0.095000"
"2009-12-22","FIW","0.074000"
"2009-06-23","FIW","0.120000"
"2008-06-23","FIW","0.030000"
"2007-12-21","FIW","0.045000"
"2011-12-21","FCG","0.026000"
"2011-06-21","FCG","0.051000"
"2010-12-21","FCG","0.004000"
"2010-06-22","FCG","0.045000"
"2009-12-22","FCG","0.026000"
"2009-06-23","FCG","0.044000"
"2008-06-23","FCG","0.038000"
"2007-12-21","FCG","0.023000"
"2011-12-21","FJP","0.231000"
"2011-12-21","FEX","0.180000"
"2011-06-21","FEX","0.117000"
"2010-12-21","FEX","0.143000"
"2010-06-22","FEX","0.103000"
"2009-12-22","FEX","0.091000"
"2009-06-23","FEX","0.114000"
"2008-06-23","FEX","0.111000"
"2007-12-21","FEX","0.163000"
"2011-12-21","FTA","0.223000"
"2011-06-21","FTA","0.155000"
"2010-12-21","FTA","0.159000"
"2010-06-22","FTA","0.176000"
"2009-12-22","FTA","0.160000"
"2009-06-23","FTA","0.192000"
"2008-06-23","FTA","0.190000"
"2007-12-21","FTA","0.252000"
"2011-12-21","FLN","0.585000"
"2011-12-21","FMK","0.086000"
"2011-06-21","FMK","0.018000"
"2011-12-21","FNX","0.109000"
"2011-06-21","FNX","0.057000"
"2010-12-21","FNX","0.079000"
"2010-06-22","FNX","0.067000"
"2009-12-22","FNX","0.090000"
"2009-06-23","FNX","0.104000"
"2008-06-23","FNX","0.058000"
"2007-12-21","FNX","0.080000"
"2011-12-21","FNY","0.004000"
"2011-12-21","FNK","0.071000"
"2011-06-21","FNK","0.040000"
"2011-12-21","FDL","0.143000"
"2011-09-21","FDL","0.136000"
"2011-06-21","FDL","0.181000"
"2011-03-22","FDL","0.150000"
"2010-12-21","FDL","0.141000"
"2010-09-21","FDL","0.134000"
"2010-06-22","FDL","0.166000"
"2010-03-23","FDL","0.137000"
"2009-12-22","FDL","0.173000"
"2009-09-22","FDL","0.154000"
"2009-06-23","FDL","0.102000"
"2009-03-23","FDL","0.143000"
"2008-09-22","FDL","0.196000"
"2008-06-23","FDL","0.223000"
"2008-03-24","FDL","0.206000"
"2007-12-21","FDL","0.263000"
"2007-09-21","FDL","0.220000"
"2007-06-21","FDL","0.200000"
"2007-03-23","FDL","0.200000"
"2006-12-21","FDL","0.200000"
"2006-09-25","FDL","0.200000"
"2006-06-23","FDL","0.200000"
"2011-12-21","FAB","0.190000"
"2011-06-21","FAB","0.142000"
"2010-12-21","FAB","0.184000"
"2010-06-22","FAB","0.159000"
"2009-12-22","FAB","0.189000"
"2009-06-23","FAB","0.138000"
"2008-06-23","FAB","0.247000"
"2007-12-21","FAB","0.140000"
"2011-12-21","FAD","0.073000"
"2011-06-21","FAD","0.020000"
"2010-12-21","FAD","0.089000"
"2009-06-23","FAD","0.036000"
"2008-06-23","FAD","0.013000"
"2007-12-21","FAD","0.032000"
"2011-12-21","FONE","0.108000"
"2011-06-21","FONE","0.099000"
"2011-12-21","GRID","0.082000"
"2011-06-21","GRID","0.172000"
"2010-06-22","GRID","0.108000"
"2009-12-22","GRID","0.012000"
"2011-12-21","CARZ","0.024000"
"2011-06-21","CARZ","0.047000"
"2011-12-21","QQEW","0.053000"
"2011-06-21","QQEW","0.053000"
"2010-12-21","QQEW","0.083000"
"2010-06-22","QQEW","0.040000"
"2009-12-22","QQEW","0.045000"
"2008-06-23","QQEW","0.007000"
"2011-12-21","QQXT","0.041000"
"2011-06-21","QQXT","0.035000"
"2010-12-21","QQXT","0.112000"
"2010-06-22","QQXT","0.045000"
"2009-12-22","QQXT","0.052000"
"2008-06-23","QQXT","0.013000"
"2011-06-21","QTEC","0.079000"
"2010-12-21","QTEC","0.079000"
"2010-06-22","QTEC","0.021000"
"2009-12-22","QTEC","0.014000"
"2011-12-21","FRI","0.146000"
"2011-06-21","FRI","0.195000"
"2010-12-21","FRI","0.199000"
"2010-06-22","FRI","0.100000"
"2009-12-22","FRI","0.112000"
"2009-06-23","FRI","0.163000"
"2008-06-23","FRI","0.210000"
"2007-12-21","FRI","0.375000"
"2011-12-21","FYX","0.044000"
"2011-06-21","FYX","0.016000"
"2010-12-21","FYX","0.078000"
"2010-06-22","FYX","0.039000"
"2009-12-22","FYX","0.032000"
"2009-06-23","FYX","0.034000"
"2008-06-23","FYX","0.035000"
"2007-12-21","FYX","0.040000"
"2011-12-21","FYC","0.001000"
"2011-12-21","FYT","0.044000"
"2011-06-21","FYT","0.030000"
"2010-12-21","FXL","0.006000"
"2011-12-21","FXU","0.155000"
"2011-06-21","FXU","0.174000"
"2010-12-21","FXU","0.211000"
"2010-06-22","FXU","0.233000"
"2009-12-22","FXU","0.145000"
"2009-06-23","FXU","0.292000"
"2008-06-23","FXU","0.110000"
"2007-12-21","FXU","0.800000"
"2011-12-21","FVL","0.066000"
"2011-06-21","FVL","0.016000"
"2007-06-06","FVL","1.055000"
"2006-12-20","FVL","1.053000"
"2006-06-01","FVL","0.826000"
"2005-12-19","FVL","2.400000"
"2005-06-01","FVL","0.412000"
"2004-12-20","FVL","0.390000"
"2004-09-23","FVL","0.270000"
"2011-12-21","FVD","0.128000"
"2011-09-21","FVD","0.095000"
"2011-06-21","FVD","0.104000"
"2011-03-22","FVD","0.091000"
"2010-12-21","FVD","0.125000"
"2010-09-21","FVD","0.088000"
"2010-06-22","FVD","0.104000"
"2010-03-23","FVD","0.088000"
"2009-12-22","FVD","0.092000"
"2009-09-22","FVD","0.088000"
"2009-06-23","FVD","0.105000"
"2009-03-23","FVD","0.093000"
"2008-09-22","FVD","0.102000"
"2008-06-23","FVD","0.116000"
"2008-03-24","FVD","0.105000"
"2007-12-21","FVD","0.125000"
"2007-09-21","FVD","0.120000"
"2007-03-23","FVD","0.110000"
"2006-12-06","FVD","1.578000"
"2006-11-01","FVD","0.088000"
"2006-10-02","FVD","0.088000"
"2006-09-01","FVD","0.088000"
"2006-08-01","FVD","0.088000"
"2006-07-03","FVD","0.088000"
"2006-06-01","FVD","0.108000"
"2006-03-01","FVD","0.108000"
"2005-12-19","FVD","1.808000"
"2005-09-01","FVD","0.103000"
"2005-06-01","FVD","0.100000"
"2005-03-04","FVD","0.095000"
"2004-12-20","FVD","1.010000"
"2004-09-01","FVD","0.093000"
"2004-06-01","FVD","0.090000"
"2004-03-01","FVD","0.085000"
"2003-12-01","FVD","0.228000"
"2011-12-21","FVI","0.133000"
"2011-06-21","FVI","0.075000"
"2010-12-21","FVI","0.146000"
"2010-06-22","FVI","0.149000"
"2009-12-22","FVI","0.086000"
"2009-06-23","FVI","0.092000"
"2008-06-23","FVI","0.113000"
"2007-12-21","FVI","0.172000"
"2007-06-21","FVI","0.080000"
"2006-06-01","FVI","1.270000"
"2005-12-19","FVI","3.200000"
"2005-06-01","FVI","1.270000"
"2004-12-20","FVI","0.020000"
"2011-12-28","TDTT","0.035000"
"2011-12-01","TDTT","0.011000"
"2011-11-01","TDTT","0.022000"
"2011-12-28","GUNR","0.088000"
"2011-12-28","TILT","0.119000"
"2011-12-23","FBM","0.120000"
"2011-09-23","FBM","0.092000"
"2011-06-24","FBM","0.108000"
"2011-12-23","FCQ","0.301000"
"2011-09-23","FCQ","0.195000"
"2011-06-24","FCQ","0.192000"
"2011-12-23","FCL","0.117000"
"2011-09-23","FCL","0.068000"
"2011-06-24","FCL","0.063000"
"2011-12-23","FCD","0.218000"
"2011-09-23","FCD","0.175000"
"2011-06-24","FCD","0.142000"
"2011-12-23","FEG","0.096000"
"2011-09-23","FEG","0.092000"
"2011-06-24","FEG","0.083000"
"2011-12-23","FFL","0.112000"
"2011-09-23","FFL","0.079000"
"2011-06-24","FFL","0.076000"
"2011-12-23","FHC","0.129000"
"2011-09-23","FHC","0.127000"
"2011-06-24","FHC","0.113000"
"2011-12-23","FIL","0.130000"
"2011-09-23","FIL","0.106000"
"2011-06-24","FIL","0.098000"
"2011-12-23","FLG","0.158000"
"2011-09-23","FLG","0.132000"
"2011-06-24","FLG","0.121000"
"2011-12-23","FMM","0.107000"
"2011-09-23","FMM","0.081000"
"2011-06-24","FMM","0.074000"
"2011-12-23","FRL","0.533000"
"2011-09-23","FRL","0.131000"
"2011-06-24","FRL","0.199000"
"2011-12-23","FOS","0.116000"
"2011-09-23","FOS","0.069000"
"2011-06-24","FOS","0.060000"
"2011-12-23","FTQ","0.070000"
"2011-09-23","FTQ","0.053000"
"2011-06-24","FTQ","0.048000"
"2011-12-23","FMU","0.128000"
"2011-09-23","FMU","0.084000"
"2011-06-24","FMU","0.109000"
"2011-12-23","FUI","0.245000"
"2011-09-23","FUI","0.264000"
"2011-06-24","FUI","0.243000"
"2011-12-28","TSXV","0.287000"
"2011-12-28","VROM","0.069000"
