"VHC";"TTM";"—"
"VZ";"2002-12";"6.03"
"VZ";"2003-12";"4.54"
"VZ";"2004-12";"10.99"
"VZ";"2005-12";"9.85"
"VZ";"2006-12";"7.03"
"VZ";"2007-12";"5.91"
"VZ";"2008-12";"6.60"
"VZ";"2009-12";"3.39"
"VZ";"2010-12";"2.39"
"VZ";"2011-12";"2.17"
"VZ";"TTM";"2.17"
"WFC";"2002-12";"22.17"
"WFC";"2003-12";"21.84"
"WFC";"2004-12";"23.33"
"WFC";"2005-12";"23.28"
"WFC";"2006-12";"23.77"
"WFC";"2007-12";"20.45"
"WFC";"2008-12";"5.65"
"WFC";"2009-12";"9.01"
"WFC";"2010-12";"13.65"
"WFC";"2011-12";"18.56"
"WFC";"TTM";"18.56"
"WLT";"2002-12";"-2.70"
"WLT";"2003-12";"-2.19"
"WLT";"2004-12";"3.41"
"WLT";"2005-12";"0.34"
"WLT";"2006-12";"15.14"
"WLT";"2007-12";"9.02"
"WLT";"2008-12";"23.31"
"WLT";"2009-12";"14.19"
"WLT";"2010-12";"24.30"
"WLT";"2011-12";"13.58"
"WLT";"TTM";"13.58"
"WMB";"2002-12";"-15.06"
"WMB";"2003-12";"-3.10"
"WMB";"2004-12";"1.31"
"WMB";"2005-12";"2.49"
"WMB";"2006-12";"2.61"
"WMB";"2007-12";"9.38"
"WMB";"2008-12";"11.48"
"WMB";"2009-12";"3.45"
"WMB";"2010-12";"-11.41"
"WMB";"2011-12";"4.74"
"WMB";"TTM";"4.74"
"WMT";"2002-01";"3.03"
"WMT";"2003-01";"3.26"
"WMT";"2004-01";"3.50"
"WMT";"2005-01";"3.57"
"WMT";"2006-01";"3.56"
"WMT";"2007-01";"3.24"
"WMT";"2008-01";"3.36"
"WMT";"2009-01";"3.30"
"WMT";"2010-01";"3.51"
"WMT";"2011-01";"3.89"
"WMT";"TTM";"3.77"
"WYNN";"2002-12";"—"
"WYNN";"2003-12";"—"
"WYNN";"2004-12";"—"
"WYNN";"2005-12";"-12.58"
"WYNN";"2006-12";"43.90"
"WYNN";"2007-12";"9.61"
"WYNN";"2008-12";"7.04"
"WYNN";"2009-12";"0.68"
"WYNN";"2010-12";"3.83"
"WYNN";"2011-12";"11.64"
"WYNN";"TTM";"11.64"
"X";"2002-12";"0.86"
"X";"2003-12";"-5.06"
"X";"2004-12";"7.61"
"X";"2005-12";"6.35"
"X";"2006-12";"8.69"
"X";"2007-12";"5.21"
"X";"2008-12";"8.89"
"X";"2009-12";"-12.68"
"X";"2010-12";"-2.77"
"X";"2011-12";"-0.27"
"X";"TTM";"-0.27"
"XOM";"2002-12";"5.60"
"XOM";"2003-12";"8.72"
"XOM";"2004-12";"8.50"
"XOM";"2005-12";"9.75"
"XOM";"2006-12";"10.46"
"XOM";"2007-12";"10.04"
"XOM";"2008-12";"9.47"
"XOM";"2009-12";"6.21"
"XOM";"2010-12";"7.95"
"XOM";"2011-12";"8.44"
"XOM";"TTM";"8.44"
"YHOO";"2002-12";"4.49"
"YHOO";"2003-12";"14.64"
"YHOO";"2004-12";"23.49"
"YHOO";"2005-12";"36.07"
"YHOO";"2006-12";"11.69"
"YHOO";"2007-12";"9.47"
"YHOO";"2008-12";"5.89"
"YHOO";"2009-12";"9.26"
"YHOO";"2010-12";"19.47"
"YHOO";"2011-12";"21.04"
"YHOO";"TTM";"21.04"
