"DE";"TTM";"645500000"
"DMND";"2007-07";"-2976000"
"DMND";"2008-07";"40493000"
"DMND";"2009-07";"45374000"
"DMND";"2010-07";"-13378000"
"DMND";"2011-07";"37964000"
"DMND";"TTM";"37964000"
"DNDN";"2007-12";"-85778000"
"DNDN";"2008-12";"-72877000"
"DNDN";"2009-12";"-151435000"
"DNDN";"2010-12";"-408229000"
"DNDN";"2011-12";"-267718000"
"DNDN";"TTM";"-267718000"
"F";"2007-12";"11076000000"
"F";"2008-12";"-6875000000"
"F";"2009-12";"11481000000"
"F";"2010-12";"7385000000"
"F";"2011-12";"5491000000"
"F";"TTM";"5491000000"
"FCX";"2007-12";"4470000000"
"FCX";"2008-12";"662000000"
"FCX";"2009-12";"2810000000"
"FCX";"2010-12";"4861000000"
"FCX";"2011-12";"4086000000"
"FCX";"TTM";"4086000000"
"FFIV";"2007-09";"153196000"
"FFIV";"2008-09";"165769000"
"FFIV";"2009-09";"189606000"
"FFIV";"2010-09";"300987000"
"FFIV";"2011-09";"380778000"
"FFIV";"TTM";"409152000"
"FSLR";"2007-12";"-36420000"
"FSLR";"2008-12";"3796000"
"FSLR";"2009-12";"395252000"
"FSLR";"2010-12";"116578000"
"FSLR";"2011-12";"-765277000"
"FSLR";"TTM";"-765277000"
"GE";"2007-12";"27813000000"
"GE";"2008-12";"32591000000"
"GE";"2009-12";"15959000000"
"GE";"2010-12";"26323000000"
"GE";"2011-12";"20709000000"
"GE";"TTM";"20709000000"
"GM";"2007-12";"0"
"GM";"2008-12";"-19595000000"
"GM";"2009-12";"-22618000000"
"GM";"2010-12";"2580000000"
"GM";"2011-12";"1088000000"
"GM";"TTM";"1088000000"
"GMCR";"2007-09";"7990000"
"GMCR";"2008-09";"-46772000"
"GMCR";"2009-09";"-9800000"
"GMCR";"2010-09";"-128577000"
"GMCR";"2011-09";"-282659000"
"GMCR";"TTM";"-252031000"
"GOOG";"2007-12";"3372570000"
"GOOG";"2008-12";"5494396000"
"GOOG";"2009-12";"8506310000"
"GOOG";"2010-12";"7063000000"
"GOOG";"2011-12";"11127000000"
"GOOG";"TTM";"11127000000"
"GRPN";"2006-12";"0"
"GRPN";"2007-12";"0"
"GRPN";"2008-12";"0"
"GRPN";"2009-12";"6949000"
"GRPN";"2010-12";"71282000"
"GRPN";"TTM";"127729000"
"HAL";"2007-12";"1143000000"
"HAL";"2008-12";"198000000"
"HAL";"2009-12";"542000000"
"HAL";"2010-12";"143000000"
"HAL";"2011-12";"731000000"
"HAL";"TTM";"731000000"
"HD";"2007-01";"4119000000"
"HD";"2008-01";"2169000000"
"HD";"2009-01";"3681000000"
"HD";"2010-01";"4159000000"
"HD";"2011-01";"3489000000"
"HD";"TTM";"5063000000"
"HL";"2007-12";"23961000"
"HL";"2008-12";"-53889000"
"HL";"2009-12";"91461000"
"HL";"2010-12";"130395000"
"HL";"2011-12";"-17655000"
"HL";"TTM";"-17655000"
"HPQ";"2007-10";"6575000000"
"HPQ";"2008-10";"11601000000"
"HPQ";"2009-10";"9684000000"
"HPQ";"2010-10";"7789000000"
"HPQ";"2011-10";"8100000000"
"HPQ";"TTM";"8100000000"
"IBM";"2007-12";"10584000000"
"IBM";"2008-12";"14641000000"
"IBM";"2009-12";"17326000000"
"IBM";"2010-12";"15364000000"
"IBM";"2011-12";"15738000000"
"IBM";"TTM";"15738000000"
"IDCC";"2007-12";"90609000"
"IDCC";"2008-12";"44986000"
"IDCC";"2009-12";"284270000"
"IDCC";"2010-12";"103589000"
"IDCC";"2011-12";"-65345000"
"IDCC";"TTM";"-65345000"
"INTC";"2007-12";"7625000000"
"INTC";"2008-12";"5729000000"
"INTC";"2009-12";"6655000000"
"INTC";"2010-12";"11485000000"
"INTC";"2011-12";"10199000000"
"INTC";"TTM";"10199000000"
"ISRG";"2007-12";"181680000"
"ISRG";"2008-12";"172262000"
"ISRG";"2009-12";"331639000"
"ISRG";"2010-12";"432000000"
"ISRG";"2011-12";"594700000"
"ISRG";"TTM";"594700000"
"JCP";"2007-01";"494000000"
"JCP";"2008-01";"9000000"
"JCP";"2009-01";"186000000"
"JCP";"2010-01";"974000000"
"JCP";"2011-01";"93000000"
"JCP";"TTM";"389000000"
"JNJ";"2007-12";"11939000000"
"JNJ";"2008-12";"11906000000"
"JNJ";"2009-12";"14206000000"
"JNJ";"2010-12";"14001000000"
"JNJ";"2011-12";"11405000000"
"JNJ";"TTM";"11405000000"
"JOY";"2007-10";"330800000"
"JOY";"2008-10";"493080000"
"JOY";"2009-10";"357833000"
"JOY";"2010-10";"510015000"
"JOY";"2011-10";"394170000"
"JOY";"TTM";"394170000"
"KO";"2007-12";"5502000000"
"KO";"2008-12";"5603000000"
"KO";"2009-12";"6193000000"
"KO";"2010-12";"7317000000"
"KO";"2011-12";"6554000000"
"KO";"TTM";"6554000000"
"LNKD";"2006-12";"0"
"LNKD";"2007-12";"0"
"LNKD";"2008-12";"0"
"LNKD";"2009-12";"8081000"
"LNKD";"2010-12";"-140000"
"LNKD";"TTM";"41673000"
"LO";"2007-12";"831000000"
"LO";"2008-12";"936000000"
"LO";"2009-12";"986000000"
"LO";"2010-12";"1051000000"
"LO";"2011-12";"1127000000"
"LO";"TTM";"1127000000"
"LRCX";"2007-06";"763591000"
"LRCX";"2008-06";"513516000"
"LRCX";"2009-06";"-122411000"
"LRCX";"2010-06";"315123000"
"LRCX";"2011-06";"753533000"
"LRCX";"TTM";"582863000"
"LULU";"2007-01";"13285446"
"LULU";"2008-01";"8414624"
"LULU";"2009-01";"5907315"
"LULU";"2010-01";"101653000"
"LULU";"2011-01";"137156000"
"LULU";"TTM";"30848000"
"LVS";"2007-12";"-3428246000"
"LVS";"2008-12";"-3661222000"
"LVS";"2009-12";"-1454283000"
"LVS";"2010-12";"-153830000"
"LVS";"2011-12";"1153903000"
"LVS";"TTM";"1153903000"
"MA";"2007-12";"613439000"
"MA";"2008-12";"242955000"
"MA";"2009-12";"1238802000"
"MA";"2010-12";"1546000000"
"MA";"2011-12";"2507000000"
"MA";"TTM";"2507000000"
"MCD";"2007-12";"2929700000"
"MCD";"2008-12";"3781500000"
"MCD";"2009-12";"3798900000"
"MCD";"2010-12";"4206100000"
"MCD";"2011-12";"4420300000"
"MCD";"TTM";"4420300000"
"MCP";"2007-12";"0"
"MCP";"2008-12";"0"
"MCP";"2009-12";"-29656000"
"MCP";"2010-12";"-61846000"
"MCP";"2011-12";"-259215000"
"MCP";"TTM";"-259215000"
"MGM";"2007-12";"-1922993000"
"MGM";"2008-12";"-28722000"
"MGM";"2009-12";"451064000"
"MGM";"2010-12";"296523000"
"MGM";"2011-12";"373882000"
"MGM";"TTM";"373882000"
"MMM";"2007-12";"2853000000"
"MMM";"2008-12";"3062000000"
"MMM";"2009-12";"4038000000"
"MMM";"2010-12";"4083000000"
"MMM";"2011-12";"3905000000"
"MMM";"TTM";"3905000000"
"MOS";"2007-05";"415800000"
"MOS";"2008-05";"2174500000"
"MOS";"2009-05";"461500000"
"MOS";"2010-05";"445400000"
"MOS";"2011-05";"1163500000"
"MOS";"TTM";"954800000"
"MRVL";"2007-01";"148586000"
"MRVL";"2008-01";"40715000"
"MRVL";"2009-01";"602242000"
"MRVL";"2010-01";"756101000"
"MRVL";"2011-01";"1080231000"
"MRVL";"TTM";"843658000"
"MSFT";"2007-06";"15532000000"
"MSFT";"2008-06";"18430000000"
